Date,Customer Name,Product ID,Amount
2024-10-31,Anita Joshi,P1005,4123.92
2024-05-06,Vikram Singh,P1001,3983.81
2024-04-05,Suresh Reddy,P1004,1139.05
2024-02-19,Rajesh Kumar,P1003,815.1
2024-06-30,Vikram Singh,P1001,4670.77
2024-07-15,Suresh Reddy,P1002,1015.88
2024-07-21,Neha Verma,P1001,1163.67
2024-08-04,Anita Joshi,P1003,2948.43
2024-03-16,Priya Patel,P1004,2089.88
2024-03-27,Vikram Singh,P1004,2471.92
2024-12-27,Vikram Singh,P1003,4983.28
2025-02-02,Amit Sharma,P1004,4526.91
2024-04-04,Rajesh Kumar,P1004,2521.38
2024-07-16,Anita Joshi,P1003,3321.01
2024-08-21,Priya Patel,P1003,1713.78
2025-01-04,Rajesh Kumar,P1004,3214.63
2024-11-26,Rajesh Kumar,P1004,2424.24
2024-11-02,Neha Verma,P1005,946.19
2024-09-23,Suresh Reddy,P1003,4033.54
2024-10-03,Suresh Reddy,P1002,1673.24
2025-01-24,Rajesh Kumar,P1004,626.52
2025-02-16,Suresh Reddy,P1004,4638.25
2024-06-04,Anita Joshi,P1005,3527.22
2024-10-03,Neha Verma,P1001,4773.58
2025-01-21,Rajesh Kumar,P1003,121.67
2024-08-10,Rajesh Kumar,P1005,3679.57
2024-07-25,Neha Verma,P1004,601.0
2024-06-04,Anita Joshi,P1005,3519.48
2024-06-30,Amit Sharma,P1002,2306.64
2024-07-13,Priya Patel,P1003,2621.8
2024-11-16,Vikram Singh,P1002,4021.62
2024-09-18,Priya Patel,P1003,551.57
2024-11-01,Rajesh Kumar,P1002,3495.08
2025-01-02,Amit Sharma,P1003,2546.05
2024-12-06,Rajesh Kumar,P1003,1707.58
2024-07-25,Vikram Singh,P1005,408.07
2025-01-01,Anita Joshi,P1001,4557.08
2024-12-10,Anita Joshi,P1002,3245.29
2024-08-06,Neha Verma,P1001,538.97
2024-04-01,Vikram Singh,P1002,1637.62
2024-11-14,Priya Patel,P1002,2216.45
2024-05-22,Rajesh Kumar,P1001,2633.56
2024-08-27,Priya Patel,P1002,280.08
2024-06-05,Anita Joshi,P1001,1678.69
2024-06-22,Anita Joshi,P1001,4460.13
2024-08-18,Rajesh Kumar,P1001,1072.9
2024-10-27,Neha Verma,P1005,790.62
2024-11-02,Priya Patel,P1005,1189.81
2024-05-30,Suresh Reddy,P1005,3694.28
2024-08-11,Anita Joshi,P1001,1536.84
2024-09-16,Amit Sharma,P1002,4509.0
2024-03-09,Anita Joshi,P1002,2754.76
2024-12-14,Amit Sharma,P1002,1591.33
2024-06-22,Anita Joshi,P1004,1995.16
2024-08-30,Neha Verma,P1004,370.09
2024-08-20,Anita Joshi,P1003,2434.32
2024-05-12,Anita Joshi,P1004,3980.98
2024-07-17,Amit Sharma,P1004,179.53
2024-06-28,Neha Verma,P1001,4766.46
2024-05-27,Suresh Reddy,P1004,1661.59
2024-06-05,Rajesh Kumar,P1004,719.18
2024-04-04,Neha Verma,P1005,2636.31
2024-11-07,Suresh Reddy,P1003,1325.89
2024-03-02,Vikram Singh,P1001,2123.93
2024-06-27,Vikram Singh,P1003,4401.36
2024-04-22,Rajesh Kumar,P1003,1156.35
2024-07-30,Anita Joshi,P1002,3609.72
2024-10-21,Anita Joshi,P1002,3041.49
2024-04-29,Amit Sharma,P1005,3145.57
2024-07-26,Suresh Reddy,P1005,4926.07
2024-09-26,Suresh Reddy,P1001,3422.07
2024-07-06,Priya Patel,P1004,4473.31
2024-06-20,Suresh Reddy,P1005,379.43
2025-02-14,Vikram Singh,P1003,3884.78
2024-06-11,Anita Joshi,P1005,2889.95
2024-09-07,Amit Sharma,P1002,716.77
2024-08-06,Vikram Singh,P1005,2933.48
2024-12-02,Neha Verma,P1003,4597.42
2024-02-23,Suresh Reddy,P1001,1079.51
2024-09-29,Neha Verma,P1004,3464.26
2024-12-18,Rajesh Kumar,P1005,2597.0
2024-10-24,Suresh Reddy,P1002,145.36
2024-05-10,Neha Verma,P1002,2691.04
2025-01-14,Amit Sharma,P1005,1248.99
2024-09-17,Vikram Singh,P1002,3959.19
2024-02-29,Rajesh Kumar,P1005,814.8
2024-06-15,Anita Joshi,P1004,3352.32
2024-10-23,Vikram Singh,P1005,3110.76
2024-03-08,Neha Verma,P1002,3012.05
2024-12-26,Suresh Reddy,P1004,2206.11
2024-04-11,Vikram Singh,P1001,1365.22
2024-11-10,Anita Joshi,P1004,1932.01
2024-11-28,Suresh Reddy,P1004,2948.46
2024-09-17,Rajesh Kumar,P1004,4201.82
2025-01-16,Amit Sharma,P1001,2048.98
2024-07-29,Anita Joshi,P1004,3643.55
2024-09-29,Anita Joshi,P1005,633.97
2024-03-26,Amit Sharma,P1003,1161.84
2024-05-09,Neha Verma,P1003,2709.72
2024-12-03,Rajesh Kumar,P1003,2857.74
2024-08-20,Suresh Reddy,P1003,4534.55
2024-06-04,Priya Patel,P1002,882.88
2024-04-14,Neha Verma,P1004,372.71
2024-05-10,Amit Sharma,P1004,1305.4
2024-11-20,Anita Joshi,P1001,4209.58
2024-06-07,Rajesh Kumar,P1002,1250.27
2024-07-28,Anita Joshi,P1001,2961.54
2024-04-30,Rajesh Kumar,P1002,3021.36
2024-03-10,Priya Patel,P1002,4626.09
2024-03-20,Amit Sharma,P1002,2000.59
2024-12-30,Neha Verma,P1005,3056.26
2024-08-31,Neha Verma,P1003,1745.87
2024-09-12,Anita Joshi,P1005,4335.66
2024-10-04,Priya Patel,P1005,4958.79
2024-05-17,Vikram Singh,P1005,4190.75
2024-06-24,Rajesh Kumar,P1004,4171.66
2025-02-08,Vikram Singh,P1003,3457.97
2024-06-11,Anita Joshi,P1005,1861.15
2024-12-23,Priya Patel,P1001,3697.28
2024-02-29,Priya Patel,P1003,4922.3
2024-03-04,Rajesh Kumar,P1001,1645.99
2024-12-04,Anita Joshi,P1005,1210.09
2024-03-26,Anita Joshi,P1004,2450.63
2024-03-31,Neha Verma,P1005,2731.88
2025-02-17,Vikram Singh,P1004,2940.39
2025-01-04,Rajesh Kumar,P1002,110.38
2024-02-27,Priya Patel,P1002,3296.1
2024-12-27,Neha Verma,P1005,4650.73
2024-08-21,Suresh Reddy,P1002,917.75
2025-01-07,Vikram Singh,P1004,2402.04
2025-02-10,Priya Patel,P1003,3215.05
2024-03-22,Neha Verma,P1001,1287.06
2024-12-17,Anita Joshi,P1005,4908.28
2024-11-01,Neha Verma,P1001,918.9
2024-05-12,Priya Patel,P1005,308.75
2024-04-13,Amit Sharma,P1005,1851.69
2024-03-04,Priya Patel,P1005,3599.75
2024-08-30,Anita Joshi,P1002,1419.06
2024-09-24,Suresh Reddy,P1005,3490.19
2024-08-22,Amit Sharma,P1003,286.25
2024-08-01,Suresh Reddy,P1002,2981.32
2025-02-05,Priya Patel,P1002,3706.46
2024-03-31,Anita Joshi,P1001,1785.69
2024-06-27,Anita Joshi,P1003,1919.06
2024-11-18,Neha Verma,P1005,1226.6
2024-08-29,Amit Sharma,P1002,3258.02
2025-01-18,Vikram Singh,P1005,1793.65
2024-08-05,Suresh Reddy,P1004,3250.92
2024-04-25,Neha Verma,P1004,584.76
2024-04-26,Rajesh Kumar,P1005,3248.05
2024-11-09,Rajesh Kumar,P1001,589.15
2024-05-24,Rajesh Kumar,P1001,4060.47
2024-03-25,Priya Patel,P1001,3309.02
2024-10-09,Rajesh Kumar,P1001,4421.6
2024-04-05,Anita Joshi,P1003,2542.41
2024-09-17,Suresh Reddy,P1004,460.31
2024-03-22,Neha Verma,P1002,2245.38
2024-09-17,Neha Verma,P1004,3358.16
2024-06-08,Rajesh Kumar,P1005,1079.6
2024-08-08,Amit Sharma,P1002,618.03
2024-09-20,Suresh Reddy,P1004,1498.99
2024-08-01,Anita Joshi,P1001,643.2
2024-10-18,Rajesh Kumar,P1003,3841.67
2024-08-18,Priya Patel,P1003,4744.33
2024-06-17,Rajesh Kumar,P1003,2043.41
2025-01-07,Vikram Singh,P1002,1796.52
2024-12-01,Vikram Singh,P1002,618.9
2024-05-24,Suresh Reddy,P1002,3286.69
2024-09-07,Vikram Singh,P1004,2683.04
2024-09-11,Priya Patel,P1002,167.07
2024-08-28,Neha Verma,P1004,1973.62
2025-02-05,Priya Patel,P1005,2589.48
2024-07-21,Amit Sharma,P1004,2086.91
2024-06-27,Neha Verma,P1003,3052.94
2024-11-18,Anita Joshi,P1003,2264.22
2024-06-16,Suresh Reddy,P1003,3220.62
2024-08-15,Amit Sharma,P1005,4721.98
2024-08-12,Neha Verma,P1003,3439.71
2024-09-20,Amit Sharma,P1004,1149.67
2024-10-24,Neha Verma,P1004,2420.49
2024-05-29,Suresh Reddy,P1003,3462.74
2024-10-12,Amit Sharma,P1005,1063.14
2024-04-24,Suresh Reddy,P1002,4633.93
2024-03-24,Priya Patel,P1001,3251.65
2024-06-24,Amit Sharma,P1005,1661.53
2024-10-14,Suresh Reddy,P1005,1152.5
2024-11-19,Amit Sharma,P1004,2345.19
2024-10-22,Anita Joshi,P1003,4577.63
2024-12-02,Priya Patel,P1003,4870.42
2024-07-12,Neha Verma,P1002,4925.55
2024-03-01,Priya Patel,P1003,3800.12
2024-08-01,Vikram Singh,P1001,4087.64
2024-03-23,Amit Sharma,P1005,4469.11
2024-03-16,Neha Verma,P1003,4522.23
2024-10-05,Neha Verma,P1002,4060.45
2025-01-14,Neha Verma,P1005,961.35
2024-12-26,Amit Sharma,P1002,1634.66
2024-07-31,Amit Sharma,P1003,4207.38
2024-06-30,Amit Sharma,P1005,1408.61
2024-12-16,Suresh Reddy,P1004,2388.59
2025-02-02,Priya Patel,P1005,2790.32
2024-04-03,Suresh Reddy,P1002,2924.52
2024-05-23,Amit Sharma,P1003,2061.1
2024-08-04,Vikram Singh,P1002,1855.5
2024-08-04,Suresh Reddy,P1005,1205.77
2024-09-30,Neha Verma,P1005,444.65
2024-09-26,Anita Joshi,P1002,4839.93
2024-03-06,Amit Sharma,P1002,3182.83
2024-06-28,Suresh Reddy,P1004,3796.81
2024-03-13,Vikram Singh,P1002,4457.04
2024-04-20,Amit Sharma,P1004,3719.8
2024-07-22,Amit Sharma,P1004,472.7
2024-06-27,Priya Patel,P1002,828.89
2024-05-14,Amit Sharma,P1003,2083.95
2024-06-26,Anita Joshi,P1004,1020.68
2024-05-24,Rajesh Kumar,P1004,4406.94
2025-01-03,Anita Joshi,P1002,2466.74
2024-10-12,Vikram Singh,P1002,1099.91
2025-02-16,Amit Sharma,P1003,2068.54
2024-10-02,Amit Sharma,P1003,1335.94
2025-02-13,Anita Joshi,P1005,120.89
2024-06-29,Amit Sharma,P1001,3814.41
2024-11-20,Vikram Singh,P1005,4595.75
2024-07-11,Vikram Singh,P1001,3596.0
2024-05-25,Anita Joshi,P1004,4618.6
2024-04-06,Anita Joshi,P1004,2436.47
2024-05-15,Vikram Singh,P1001,3034.17
2024-06-07,Priya Patel,P1003,1476.84
2024-02-25,Vikram Singh,P1004,1727.56
2024-08-20,Priya Patel,P1001,4766.61
2024-11-18,Rajesh Kumar,P1001,388.6
2024-12-06,Rajesh Kumar,P1003,4233.18
2024-11-27,Amit Sharma,P1005,2011.06
2024-05-14,Anita Joshi,P1001,620.98
2024-02-21,Suresh Reddy,P1002,4482.51
2024-12-18,Vikram Singh,P1004,2945.23
2024-05-26,Rajesh Kumar,P1001,540.12
2024-08-15,Neha Verma,P1004,1474.97
2024-05-01,Rajesh Kumar,P1005,1679.09
2025-02-07,Vikram Singh,P1003,2009.59
2024-05-20,Amit Sharma,P1005,2824.96
2024-12-31,Amit Sharma,P1003,693.24
2024-05-02,Priya Patel,P1001,253.44
2025-02-13,Neha Verma,P1002,4347.48
2024-09-29,Priya Patel,P1004,4482.19
2024-02-22,Suresh Reddy,P1004,1856.02
2025-02-16,Anita Joshi,P1005,1034.87
2024-07-16,Rajesh Kumar,P1004,4786.89
2025-01-29,Neha Verma,P1002,2974.47
2024-07-02,Anita Joshi,P1004,3396.4
2024-11-21,Vikram Singh,P1005,1508.63
2024-09-05,Neha Verma,P1003,3628.57
2024-04-13,Anita Joshi,P1004,273.53
2025-01-24,Priya Patel,P1003,4525.33
2024-09-09,Anita Joshi,P1004,4275.84
2024-09-04,Amit Sharma,P1005,352.02
2024-08-19,Priya Patel,P1003,886.95
2024-12-21,Amit Sharma,P1001,4541.86
2024-09-26,Rajesh Kumar,P1005,4248.02
2024-07-07,Neha Verma,P1001,4469.83
2024-07-29,Anita Joshi,P1001,841.88
2024-11-07,Suresh Reddy,P1002,3389.5
2024-10-06,Suresh Reddy,P1005,783.81
2024-09-12,Vikram Singh,P1001,4347.74
2024-07-20,Anita Joshi,P1004,1713.62
2025-01-13,Amit Sharma,P1004,4622.57
2024-04-21,Anita Joshi,P1005,1052.57
2025-01-28,Neha Verma,P1005,3850.1
2024-08-10,Anita Joshi,P1002,2180.07
2024-11-28,Suresh Reddy,P1004,4088.61
2024-10-02,Neha Verma,P1001,981.42
2025-01-27,Vikram Singh,P1005,3625.17
2025-01-15,Rajesh Kumar,P1001,2679.12
2025-01-18,Priya Patel,P1005,789.88
2025-02-12,Vikram Singh,P1003,1618.12
2025-01-15,Neha Verma,P1004,625.08
2025-02-14,Vikram Singh,P1002,1561.34
2024-04-17,Anita Joshi,P1004,1056.3
2025-01-29,Suresh Reddy,P1004,3937.56
2024-03-23,Priya Patel,P1001,1457.95
2024-08-05,Amit Sharma,P1004,4678.05
2025-01-01,Neha Verma,P1004,2117.25
2024-04-28,Suresh Reddy,P1005,1024.75
2024-03-20,Neha Verma,P1005,3516.38
2024-12-19,Neha Verma,P1003,1524.2
2024-04-04,Neha Verma,P1002,2542.63
2024-07-06,Amit Sharma,P1004,1564.55
2024-08-07,Suresh Reddy,P1003,1599.59
2025-01-20,Neha Verma,P1002,3613.14
2024-03-05,Anita Joshi,P1004,718.48
2024-03-31,Anita Joshi,P1003,1419.19
2025-01-02,Anita Joshi,P1005,2475.16
2024-11-24,Priya Patel,P1003,4301.89
2024-12-11,Suresh Reddy,P1001,1659.55
2025-02-05,Suresh Reddy,P1004,2666.24
2024-10-09,Vikram Singh,P1002,118.24
2024-12-11,Priya Patel,P1003,485.26
2024-04-30,Rajesh Kumar,P1002,874.52
2024-08-02,Suresh Reddy,P1001,2674.43
2025-01-15,Priya Patel,P1004,4816.32
2025-01-24,Anita Joshi,P1005,4878.7
2024-10-19,Vikram Singh,P1005,1997.66
2024-07-18,Neha Verma,P1003,1337.62
2024-06-01,Rajesh Kumar,P1003,304.84
2024-03-26,Suresh Reddy,P1001,2465.33
2024-11-06,Vikram Singh,P1003,4320.35
2024-05-17,Vikram Singh,P1002,1477.79
2024-04-23,Priya Patel,P1004,4268.77
2024-12-31,Suresh Reddy,P1005,2516.33
2025-01-24,Priya Patel,P1001,419.12
2024-03-30,Amit Sharma,P1003,3721.07
2024-06-22,Rajesh Kumar,P1004,3681.89
2024-06-02,Vikram Singh,P1003,2792.03
2024-03-16,Neha Verma,P1005,1691.28
2024-08-02,Anita Joshi,P1005,4783.85
2024-06-15,Amit Sharma,P1002,3090.01
2024-03-19,Priya Patel,P1003,3743.72
2024-02-18,Suresh Reddy,P1004,4578.77
2024-04-27,Neha Verma,P1004,3633.54
2024-02-26,Anita Joshi,P1001,109.63
2024-12-27,Amit Sharma,P1005,221.48
2024-11-25,Neha Verma,P1004,2649.65
2024-07-20,Suresh Reddy,P1004,296.45
2024-11-26,Priya Patel,P1004,3992.94
2024-09-06,Priya Patel,P1003,4036.44
2024-11-10,Priya Patel,P1004,3469.03
2024-06-19,Vikram Singh,P1001,4563.33
2024-09-14,Vikram Singh,P1004,3604.49
2025-02-11,Rajesh Kumar,P1002,3505.5
2024-06-14,Priya Patel,P1003,3619.9
2025-01-31,Suresh Reddy,P1002,1481.28
2024-07-06,Suresh Reddy,P1005,2404.06
2024-10-21,Anita Joshi,P1001,149.02
2024-09-22,Vikram Singh,P1005,1748.6
2024-05-27,Anita Joshi,P1002,1145.99
2024-06-20,Priya Patel,P1003,4861.16
2024-10-20,Rajesh Kumar,P1004,3625.37
2024-09-18,Neha Verma,P1002,2004.05
2025-01-26,Priya Patel,P1003,3398.66
2024-02-18,Amit Sharma,P1005,2728.51
2024-08-05,Neha Verma,P1003,4206.93
2024-10-19,Anita Joshi,P1003,955.93
2024-05-18,Priya Patel,P1001,3709.48
2024-03-21,Amit Sharma,P1002,1074.33
2024-11-23,Priya Patel,P1005,915.83
2025-01-31,Vikram Singh,P1005,4842.18
2024-05-08,Suresh Reddy,P1001,1656.19
2024-03-02,Suresh Reddy,P1005,2406.18
2024-05-30,Vikram Singh,P1003,4282.12
2024-07-12,Priya Patel,P1003,430.87
2024-06-23,Neha Verma,P1003,1826.12
2024-05-08,Vikram Singh,P1003,364.1
2025-01-13,Priya Patel,P1003,1961.85
2024-04-15,Vikram Singh,P1004,821.01
2025-01-02,Neha Verma,P1004,4818.19
2024-05-14,Rajesh Kumar,P1002,4967.15
2024-11-18,Priya Patel,P1002,2051.99
2024-03-06,Anita Joshi,P1005,2460.99
2024-05-22,Suresh Reddy,P1003,777.92
2024-09-24,Suresh Reddy,P1004,3974.98
2025-02-06,Priya Patel,P1003,3382.75
2024-09-18,Priya Patel,P1003,3990.89
2024-06-28,Amit Sharma,P1004,4845.36
2024-06-06,Neha Verma,P1001,2710.5
2024-09-21,Suresh Reddy,P1002,2532.62
2024-04-18,Suresh Reddy,P1002,2663.04
2024-11-03,Priya Patel,P1004,4387.49
2024-08-15,Amit Sharma,P1002,1753.97
2024-05-31,Suresh Reddy,P1003,608.07
2024-04-16,Priya Patel,P1002,900.18
2024-05-26,Amit Sharma,P1004,1536.57
2024-11-18,Neha Verma,P1001,3450.24
2024-07-07,Amit Sharma,P1002,3397.05
2024-11-27,Neha Verma,P1004,1423.57
2024-12-24,Suresh Reddy,P1003,3450.99
2024-10-10,Rajesh Kumar,P1002,2343.46
2024-12-04,Amit Sharma,P1001,518.35
2025-02-10,Vikram Singh,P1005,4991.56
2024-03-18,Suresh Reddy,P1004,2043.63
2024-11-23,Neha Verma,P1002,3275.94
2025-01-19,Amit Sharma,P1002,4573.27
2024-11-08,Suresh Reddy,P1003,1416.79
2024-09-18,Priya Patel,P1004,4062.73
2024-04-11,Vikram Singh,P1001,4389.32
2024-05-16,Vikram Singh,P1003,2596.98
2024-05-30,Anita Joshi,P1001,2086.5
2025-01-01,Neha Verma,P1001,3938.23
2024-03-30,Neha Verma,P1003,3498.99
2024-07-30,Anita Joshi,P1005,4038.86
2025-02-11,Suresh Reddy,P1002,1576.65
2024-12-15,Priya Patel,P1002,3230.71
2024-08-11,Anita Joshi,P1003,874.52
2024-02-28,Anita Joshi,P1004,278.37
2025-01-10,Suresh Reddy,P1002,204.19
2024-06-16,Anita Joshi,P1005,1697.12
2024-09-05,Amit Sharma,P1004,4167.15
2024-05-31,Rajesh Kumar,P1001,776.05
2024-05-22,Rajesh Kumar,P1002,2272.11
2024-08-21,Rajesh Kumar,P1003,4308.12
2024-03-25,Suresh Reddy,P1002,798.55
2024-08-01,Suresh Reddy,P1003,4085.94
2024-08-28,Anita Joshi,P1002,211.66
2024-02-24,Anita Joshi,P1004,144.44
2024-08-27,Neha Verma,P1001,997.67
2024-08-31,Anita Joshi,P1003,2227.75
2024-11-07,Priya Patel,P1001,3899.66
2024-06-09,Neha Verma,P1003,305.84
2025-01-19,Suresh Reddy,P1003,1091.89
2024-09-15,Rajesh Kumar,P1001,374.51
2024-07-30,Amit Sharma,P1004,2288.67
2024-10-29,Rajesh Kumar,P1001,3533.16
2024-11-22,Anita Joshi,P1003,3316.4
2024-12-02,Amit Sharma,P1001,2328.35
2024-04-28,Amit Sharma,P1005,4538.12
2024-03-25,Suresh Reddy,P1004,563.01
2024-09-16,Amit Sharma,P1002,1774.14
2024-12-19,Amit Sharma,P1005,920.02
2025-01-16,Rajesh Kumar,P1004,3691.15
2024-07-15,Neha Verma,P1002,143.2
2024-05-31,Rajesh Kumar,P1005,2686.88
2024-10-05,Vikram Singh,P1004,671.71
2024-12-04,Vikram Singh,P1003,3133.85
2024-06-06,Amit Sharma,P1002,241.86
2025-01-04,Amit Sharma,P1005,4307.95
2024-08-29,Vikram Singh,P1002,3207.71
2024-05-18,Amit Sharma,P1005,3351.92
2025-01-14,Neha Verma,P1001,3241.1
2024-10-29,Priya Patel,P1005,2482.53
2024-10-02,Rajesh Kumar,P1002,2531.24
2024-11-10,Priya Patel,P1003,4731.64
2024-08-21,Suresh Reddy,P1004,446.54
2024-11-12,Anita Joshi,P1003,4655.06
2024-05-10,Rajesh Kumar,P1004,2376.61
2024-06-20,Amit Sharma,P1001,927.38
2025-02-04,Priya Patel,P1001,4175.12
2024-10-29,Neha Verma,P1001,3886.08
2024-10-21,Rajesh Kumar,P1004,144.91
2024-10-02,Amit Sharma,P1003,4408.93
2024-05-19,Rajesh Kumar,P1005,737.66
2024-11-04,Priya Patel,P1001,4895.99
2024-11-27,Priya Patel,P1005,4738.67
2024-05-07,Neha Verma,P1001,2954.73
2024-08-17,Neha Verma,P1001,2734.93
2024-09-06,Anita Joshi,P1002,597.39
2025-02-06,Anita Joshi,P1002,3597.56
2025-02-09,Vikram Singh,P1002,2579.33
2024-12-14,Suresh Reddy,P1001,4003.67
2025-01-02,Suresh Reddy,P1004,3734.36
2024-11-05,Neha Verma,P1002,3232.76
2024-06-25,Neha Verma,P1005,1740.07
2024-11-30,Rajesh Kumar,P1001,4061.29
2024-05-12,Suresh Reddy,P1003,4386.72
2024-10-26,Anita Joshi,P1003,2843.61
2024-11-04,Priya Patel,P1004,3374.5
2024-02-25,Suresh Reddy,P1002,4079.17
2024-06-06,Neha Verma,P1003,437.37
2024-11-08,Neha Verma,P1001,3171.52
2024-07-28,Neha Verma,P1005,807.61
2024-04-16,Suresh Reddy,P1001,3709.28
2025-01-17,Priya Patel,P1003,4866.22
2024-08-24,Anita Joshi,P1005,2163.43
2025-01-28,Neha Verma,P1005,655.49
2024-02-18,Neha Verma,P1001,2701.34
2024-11-16,Amit Sharma,P1005,449.42
2024-04-08,Neha Verma,P1004,100.82
2024-09-13,Amit Sharma,P1003,3800.25
2024-09-19,Amit Sharma,P1005,728.6
2024-08-20,Anita Joshi,P1002,3647.28
2024-08-01,Suresh Reddy,P1001,1579.24
2024-09-23,Neha Verma,P1003,2074.27
2024-10-07,Suresh Reddy,P1001,2060.41
2024-02-18,Neha Verma,P1002,3523.56
2024-11-01,Anita Joshi,P1001,3456.11
2024-05-09,Priya Patel,P1004,2796.78
2024-08-21,Amit Sharma,P1004,3606.98
2024-03-14,Rajesh Kumar,P1002,1001.01
2024-11-05,Amit Sharma,P1003,540.89
2024-09-11,Neha Verma,P1002,2824.57
2025-01-29,Rajesh Kumar,P1002,4778.15
2024-04-13,Vikram Singh,P1005,4707.0
2025-01-26,Anita Joshi,P1005,2140.11
2025-01-13,Priya Patel,P1002,2000.5
2024-11-09,Vikram Singh,P1002,4908.72
2024-09-15,Suresh Reddy,P1005,1491.52
2024-06-19,Anita Joshi,P1005,3702.95
2025-01-02,Suresh Reddy,P1003,911.79
2025-02-14,Rajesh Kumar,P1004,4493.59
2024-11-30,Priya Patel,P1004,1596.64
2024-11-15,Vikram Singh,P1001,3753.78
2024-05-29,Vikram Singh,P1003,4451.26
2024-10-14,Anita Joshi,P1005,671.21
2024-06-29,Priya Patel,P1001,2626.09
2024-12-01,Anita Joshi,P1004,910.29
2024-07-22,Neha Verma,P1001,3572.63
2024-05-04,Vikram Singh,P1002,913.19
2024-04-22,Priya Patel,P1002,1676.55
2024-04-16,Vikram Singh,P1002,2200.01
2024-08-07,Anita Joshi,P1001,838.16
2024-06-27,Suresh Reddy,P1002,4111.29
2024-10-13,Anita Joshi,P1005,4504.07
2024-07-03,Vikram Singh,P1001,3095.37
2024-08-29,Amit Sharma,P1003,4788.14
2025-02-14,Suresh Reddy,P1004,4477.49
2024-02-24,Anita Joshi,P1001,2834.77
2024-05-11,Vikram Singh,P1004,2403.63
2024-08-18,Vikram Singh,P1004,2862.98
2024-08-01,Priya Patel,P1001,1684.16
2024-06-29,Priya Patel,P1003,2229.72
2024-04-02,Amit Sharma,P1005,950.77
2024-08-24,Suresh Reddy,P1001,3557.82
2025-01-20,Vikram Singh,P1004,4213.78
2025-02-16,Vikram Singh,P1003,2517.66
2024-11-14,Neha Verma,P1005,2423.32
2024-12-14,Rajesh Kumar,P1002,1826.18
2024-09-12,Neha Verma,P1003,3319.1
2024-11-05,Neha Verma,P1005,4649.59
2025-01-01,Rajesh Kumar,P1002,4701.46
2024-05-25,Amit Sharma,P1005,2726.71
2024-05-16,Neha Verma,P1002,2322.36
2025-01-22,Priya Patel,P1005,2340.43
2025-02-06,Neha Verma,P1001,3052.51
2024-09-15,Neha Verma,P1004,4857.3
2024-05-13,Neha Verma,P1005,1600.36
2024-06-08,Vikram Singh,P1004,2301.1
2024-10-29,Priya Patel,P1002,3785.89
2024-09-07,Suresh Reddy,P1002,1431.56
2024-04-25,Amit Sharma,P1002,855.16
2024-12-16,Priya Patel,P1003,4155.85
2025-01-12,Amit Sharma,P1001,3334.21
2024-07-27,Neha Verma,P1003,700.35
2024-08-13,Priya Patel,P1004,1091.31
2024-10-29,Neha Verma,P1004,3534.06
2024-11-14,Rajesh Kumar,P1001,217.39
2024-06-17,Neha Verma,P1005,3793.36
2025-01-07,Rajesh Kumar,P1004,3510.42
2024-07-01,Priya Patel,P1001,3033.3
2024-11-19,Amit Sharma,P1004,4963.2
2024-09-07,Suresh Reddy,P1005,614.31
2024-08-14,Suresh Reddy,P1004,2166.52
2024-12-21,Anita Joshi,P1005,3507.84
2025-01-25,Anita Joshi,P1005,3494.45
2024-11-20,Anita Joshi,P1002,3926.23
2024-05-22,Vikram Singh,P1004,3171.55
2025-02-10,Suresh Reddy,P1004,1389.63
2025-01-24,Amit Sharma,P1005,631.88
2024-11-01,Vikram Singh,P1001,1213.3
2024-05-16,Priya Patel,P1001,3978.06
2024-10-26,Rajesh Kumar,P1003,155.57
2024-11-05,Suresh Reddy,P1005,1643.33
2025-02-16,Anita Joshi,P1003,4999.55
2025-01-14,Neha Verma,P1003,2072.66
2025-02-01,Amit Sharma,P1001,786.75
2024-02-21,Anita Joshi,P1004,1576.89
2025-01-20,Vikram Singh,P1003,454.46
2024-03-10,Priya Patel,P1003,149.48
2024-05-11,Amit Sharma,P1005,4582.06
2024-06-12,Anita Joshi,P1003,1001.66
2025-01-09,Neha Verma,P1003,621.43
2025-01-01,Neha Verma,P1003,4976.97
2024-05-06,Amit Sharma,P1001,2924.42
2024-10-29,Vikram Singh,P1001,3544.54
2024-12-02,Vikram Singh,P1002,3246.09
2024-05-14,Vikram Singh,P1002,3628.52
2024-11-22,Anita Joshi,P1004,3311.74
2024-11-15,Neha Verma,P1001,2496.95
2024-09-27,Suresh Reddy,P1003,2829.17
2024-06-06,Anita Joshi,P1004,3426.54
2024-11-22,Priya Patel,P1005,4656.3
2024-10-06,Neha Verma,P1002,4244.24
2024-12-07,Priya Patel,P1004,2167.56
2024-10-12,Amit Sharma,P1003,1541.87
2024-07-11,Neha Verma,P1002,1636.03
2024-06-07,Amit Sharma,P1002,4133.44
2024-06-17,Vikram Singh,P1003,705.59
2024-11-24,Suresh Reddy,P1002,2878.8
2024-08-28,Rajesh Kumar,P1002,4935.08
2024-07-05,Amit Sharma,P1005,2357.15
2024-12-09,Suresh Reddy,P1004,1630.68
2024-05-31,Neha Verma,P1002,1347.79
2024-11-04,Amit Sharma,P1003,241.29
2024-04-03,Priya Patel,P1005,4325.58
2024-03-15,Amit Sharma,P1002,3457.84
2024-12-02,Neha Verma,P1003,4120.84
2024-05-23,Priya Patel,P1005,701.47
2024-08-15,Amit Sharma,P1005,4423.84
